genre,original_lyric,generated_lyric,model,genre_class_act,genre_class_pred,correct_classifcation
pop,"demdemdemdem demdem   demdemdemdem   demdemdemdem demdem   demdemdemdem     uh, ""im"" in my prime,","demdemdemdem demdem   demdemdemdem   demdemdemdem demdem   demdemdemdem     uh im in my prime 
 you ain't even worried 'bout the same 
 i know i deserve it 
 you can go go go go go go go 
 go go go go go go go go go go go go go go go go go go go go 
 
 i know i know i know i know i know i know i know 
 i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know i know i know i know",Baseline,3,5,0
pop,"tell me why are you only good to me   when ""im"" bad to you ?","tell me why are you only good to me   when im bad to you ? 
 
 i think i know i just can't stop 
 i don't know what to do 
 i don't know what to do 
 i don't know what to do 
 i don't know what what to say 
 but i know what to do 
 i don't know what to do 
 i don't know what to do 
 i don't know what to do 
 but i don't know what to do 
 
 and i don't know why 
 i don't know what to say 
 i don't know what to do 
 i don't know",Baseline,3,7,0
pop,"""lets"" party !     imagine the backstreet boys   here with the neptunes   call","lets party !     imagine the backstreet boys   here with the neptunes   call 
 
 i gotta screen the drummer 
 and i know that you love me 
 i know that i need you 
 i need you to stay 
 i want you to know that i need you 
 
 i want you to know 
 you know that you feel me 
 
 i know you don't know you don't know me 
 
 i know you don't know me 
 but i don't know what to do 
 i don't know what to do 
 but i don't know what to do 
 
 and i know we",Baseline,3,7,0
pop,shakespeare   mr. 305   this is to them boys that be in the club that,"shakespeare   mr 305   this is to them boys that be in the club that could be my world 
 i don't know what i do 
 i don't know what i feel 
 i don't know what to do 
 
 i don't know how to act 
 i don't know what to do 
 
 
 i don't wanna be a lot of love 
 i don't wanna be a prisoner 
 i don't wanna be a murderer 
 i don't wanna be a girl 
 
 i don't wanna tell you 
 i don't wanna be a prisoner 
 i don't wanna be the crutch 
 i just wanna be your guy",Baseline,3,3,1
pop,"say ""youre"" sorry, that face of an angel   comes out just when you need it","say youre sorry that face of an angel   comes out just when you need it 
 i need you to know how it feels 
 'cause you're a little bit of me 
 i can't figure it out 
 i don't know you 
 'cause i need you to know 
 
 you know you know me 
 
 you know you know you know 
 strippin' kissin' 
 and you know 
 
 you know you know i'm coming for ya 
 you know that you really really want it 
 
 you know you know you know you know you know 
 strippin' kissin' 
 
 you know you know 
 you know",Baseline,3,1,0
pop,when i was very young   nothing really mattered to me   but making myself happy,"when i was very young   nothing really mattered to me   but making myself happy 
 i just want to be 
 i just wanna be your lady 
 
 i just wanna be your girlfriend 
 and i just gotta be your friend 
 
 you ain't gotta get me crazy 
 i need you to stay 
 if i could be your lover 
 i could be your mother 
 i could be your girl 
 i could be your girl 
 i could be your girl 
 i could be your girl 
 i could be your girl 
 
 i could be your girl 
 i could be your girl 
",Baseline,3,7,0
pop,"please tell me what is taking place   ""cause"" i ""cant"" seem to find a trace","please tell me what is taking place   cause i cant seem to find a trace 
 but your love won't be the man 
 
 the one that makes me like you 
 it's a surprise surprise 
 it was a million miles a lot of clothes 
 but you on a mission of what you know 
 i gave you a second and you still love you you 
 you knew that 
 you did it i was a girl 
 i was a girl like you 
 i was a lot of love 
 i was a little bit of love 
 and i didn't know how to do it 
 
 i",Baseline,3,7,0
pop,if you want it to be good girl   get yourself a bad boy   yeah,"if you want it to be good girl   get yourself a bad boy   yeah 
 
 i just wanna be the one to get you out of my love 
 i don't wanna lose the way i got to be 
 i don't wanna be a prisoner 
 but my heart is broken 
 
 i'm so in love 
 this love is all right 
 i love the way you love me 
 
 i love the way you make me feel 
 i love the way i love the way i love the way 
 i love the way you lie 
 
 i love the way you love the way you",Baseline,3,7,0
pop,"swear it ""isnt"" real   i like the way it looks   but i hate the","swear it isnt real   i like the way it looks   but i hate the best 
 so i like a soldier 
 i got a disease 
 got a secret i don't want a man 
 i got a little bit 
 no i don't need a little more 
 if i could be your girl 
 i'd be your girl 
 i'll be your girl 
 i'll be your wife 
 i'll be your light your match your match your burning sun 
 
 i can be your one guy can you be my lady 
 i'm so throwed and i won't find you 
 if you love me baby 
 you know",Baseline,3,7,0
pop,"someday, ""im"" gonna get it right, my life   someday, ""im"" gonna figure it out, maybe","someday im gonna get it right my life   someday im gonna figure it out maybe 
 i'm on the edge of a big deal 
 
 i just can't believe it 
 i can't let you go 
 damned 
 damned 
 what you want 
 
 i don't want no money 
 i just want to be wanted 
 i just want to know 
 
 i need to be the one who takes you home 
 i could be your girl i'll be your girl 
 'cause i could be your girl 
 i could be your girl 
 i could be your girl 
 i could be your girl 
 i'd be",Baseline,3,1,0
pop,"you took my heart, and you held it in your mouth   and with a word","you took my heart and you held it in your mouth   and with a word 
 and i was a mess and my pride 
 my eyes are like a tragedy 
 i don't know what to do 
 i don't know where to go 
 i don't know what to do 
 i don't know what to do 
 i don't know what to say 
 i don't know what to say 
 i don't know what to do 
 i don't know what to say 
 i don't know what to do 
 but i don't know what to do 
 i don't know what to say or i should know 
 what",Baseline,3,3,1
pop,"bass uh   hihat uh   808 uh   jay uhhuh, ready, uhhuh   ""lets"" go","bass uh   hihat uh   808 uh   jay uhhuh ready uhhuh   lets go to the atl 
 i i 
 i 
 
 you and me i'm the only one 
 
 so let's do it 
 
 is it a little bit of love ? 
 all of them swallow 
 
 when you know that i know that you're toxic 
 but when it comes to everybody falls 
 and i know that i don't know 
 
 oh oh oh oh oh oh oh oh oh 
 oh oh oh oh oh oh oh 
 oh oh oh oh oh 
 
 i can't have you 
 you know what",Baseline,3,5,0
pop,"this next song is made popular   by incredible jackson 5   and ""its"" always been","this next song is made popular   by incredible jackson 5   and its always been 
 you know we know it's a ! 
 and i don't wanna be the guy 
 who can see a few office 
 i need a soldier 
 i need a little something 
 i need a girl like you 
 
 i need a girl like you 
 
 like a girl like a girl 
 
 like a slumber party 
 
 shine bright like a diamond 
 shine bright like a diamond 
 shine bright like a diamond 
 shine bright like a diamond 
 shine bright like a diamond 
 shine bright like a diamond",Baseline,3,3,1
pop,"kiss it, kiss it better, baby   kiss it, kiss it better, baby     been","kiss it kiss it better baby   kiss it kiss it better baby     been a long time 
 
 i know you stay on the phone 
 so baby don't you cry 
 
 the way i feel 
 the way you lie 
 oh 
 
 i don't know what i did 
 i know that i'm just a little better 
 
 i know i see how i want it 
 i know i know i know i know i know i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i",Baseline,3,7,0
pop,you from new york   you are so relevant   you reduce me to cosmic tears,"you from new york   you are so relevant   you reduce me to cosmic tears 
 you took my heart and ran away 
 
 you might be mine 
 but i don't need you 
 i don't need you no more 
 i don't need you or the way you do 
 
 i was so ungrateful to get this way 
 i was so sorry 
 i was born to be the same 
 i was hoping i was the one that i would 
 i was a hustler to let go 
 i was a kid but you was a savage 
 i had a bullet to not a glimpse 
 i've",Baseline,3,1,0
pop,"""dont"" turn out the lights now !   ""dont"" turn out the lights now !  ","dont turn out the lights now !   dont turn out the lights now !   
 i don't wanna let 'em go 
 
 i know i don't know what i got 
 i don't know what to do 
 but i don't think i got my own 
 
 i don't think i should give it up 
 i don't think i need you i don't need you 
 i don't need you i don't need you 
 i don't need you 
 
 i don't need you 
 i don't need you 
 i don't need you 
 you don't need me 
 i don't need you 
 you don't need me 
",Baseline,3,7,0
pop,i gave my heart to you   i gave up my friends like you said i,"i gave my heart to you   i gave up my friends like you said i was the man 
 you was so low 
 you were the one who was spending the night 
 you were my voice in my heart 
 i couldn't see the pain that i was the only one 
 
 you were my first girl 
 i was the one who knew you 
 
 i was just a little bit of a little bit of your heart 
 i was a girl that i was so crazy 
 but i was the one that i knew 
 
 i was weak i was missing you 
 i was a",Baseline,3,7,0
pop,"going back in time when i feel her   she touching me, ""its"" too familiar  ","going back in time when i feel her   she touching me its too familiar   
 i can't find a lot of my life i have to be 
 if i was a man who could be 
 then i would be the one 
 
 and you know i'm only in love 
 
 i can see your face whenever you see me 
 i feel like i know i can feel it 
 i know i can feel it 
 i know i know i know i know i know i know i know i know i know 
 i know i know i know i know i know i know i know",Baseline,3,4,0
pop,"ayo, look like ""im"" ""goin"" for a swim   dunked on ""em,"" now ""im"" ""swingin"" off","ayo look like im goin for a swim   dunked on em now im swingin off 
 and i can't stand to be the one 
 
 i don't want to hear the past 
 i don't wanna be with you 
 i don't wanna be your lady 
 i just wanna be with you 
 
 i don't wanna be a man 
 i don't wanna be a prisoner 
 don't wanna be a girl 
 
 i'm just a girl 
 
 i'm just a girl 
 
 don't be shy 
 i think i can be your friend 
 i will be your remedy 
 i'll be your blueberry lollipop 
 
 i",Baseline,3,3,1
pop,"oh, woah, oh   yeah, yeah     i only miss you when ""im"" breathing uh","oh woah oh   yeah yeah     i only miss you when im breathing uh 
 
 i don't wanna feel like i'm so terrified 
 i'm gonna marry you home 
 i don't wanna be alone 
 i don't wanna be your girl 
 i don't wanna be your girl 
 don't wanna be your girl 
 don't wanna be your girl 
 don't wanna be your girl don't wanna be your girl 
 don't let the thing don't let it don't let it go 
 i promise you 
 
 i don't wanna be your lady 
 i just wanna be your girl 
 i just wanna be your girl 
 
 girl",Baseline,3,3,1
pop,"alone   lying, thinking   last night   how to find my soul a home  ","alone   lying thinking   last night   how to find my soul a home   
 
 i can see you on the floor 
 i'll be your boyfriend 
 i'll be your one 
 i'll be your one 
 girl i'll be your mother 
 i'll be your light 
 i'll be your one 
 be your sister 
 
 i'll be your light i'll be your light 
 i'll be your light i'll be your light i'll be your light 
 i'll be your light i'll be your light your touch 
 i'll be your mother i'll be your girl 
 i'll be your light your match your burning sun 
 i'll be",Baseline,3,7,0
pop,"hehehe ! yeah, b !   talk ""yo"" shit ! hehe partner, let me upgrade you","hehehe ! yeah b !   talk yo shit ! hehe partner let me upgrade you 
 
 i was just a coffee album 
 and i knew you would never ever 
 
 but i know you will find the one 
 
 and i said i love you baby i love you 
 i love you baby 
 i love you baby i love you 
 but i guess you don't have time for me 
 i need you now 
 i need you every day 
 i need you to know i need you to know 
 you need me 
 
 i don't want to be alone 
 i don't want to",Baseline,3,7,0
pop,"it takes a lot to know what is love   it is not the big things,","it takes a lot to know what is love   it is not the big things 
 i don't want to hear you 
 
 i just wanna be the one to get you here with me 
 i don't want no substitute 
 
 it doesn't matter if i was missing you 
 
 oh i know i know i know i know 
 
 i feel like a little bit of a little bit of 
 i've been the archer for you 
 'cause i just can't let go 
 and i don't know what i feel 
 i feel like a motherless 
 i swear i know that it's over 
 
 i",Baseline,3,1,0
pop,"all my people in the crowd   grab a partner take it down   ""its"" me","all my people in the crowd   grab a partner take it down   its me 
 till i find you 
 
 you 
 you know i love you 
 you you you you 
 you you 
 
 i see you 
 you and i 
 you know that i love you 
 you know i know you know 
 you know you know you know 
 strippin' kissin' 
 girl you know you know 
 you know i got you got the money 
 you got me twisted 
 you got me goin 
 you got me you got me yeah yeah yeah yeah 
 
 you got me hatin' on me 
",Baseline,3,7,0
pop,"he was my best friend   well, i tried to help him   but he traded","he was my best friend   well i tried to help him   but he traded 
 and if you think that i don't think that you can do it 
 
 i know you like that 
 you got me like that 
 you like that 
 i like that 
 i like that that 
 i like that 
 i like that 
 
 so it feels like i don't know how to feel it 
 i don't know what to do 
 i don't know what to do 
 i don't know what to do 
 i don't know what to do 
 i don't know what to do 
 i don't know",Baseline,3,1,0
pop,"this is one small step for woman   one giant leap for womankind     ""id""","this is one small step for woman   one giant leap for womankind     id 
 
 you know i got the partshe of my mind 
 i don't wanna be a murderer 
 
 i'm not your only 
 i wanna be a cowboy 
 i wanna be a man 
 i wanna be a star 
 i wanna be a little selfish 
 i wanna be a little selfish 
 i wanna be a little selfish 
 
 you don't know how to do it 
 you know you know what you do 
 you know what you want 
 you know what you want 
 
 you don't have to be downhearted",Baseline,3,2,0
pop,"i mean...   ush, is this what it comes to man ?   this how we","i mean   ush is this what it comes to man ?   this how we moved 
 
 i wanna scream and shout and i know 
 and i know what you want 
 i know what i want 
 i know what i want 
 what i want 
 
 what i want is what i want 
 
 
 i can't breathe 
 i can't let you go 
 and i know that i know that you know 
 i know that i know that i know that i know 
 i know that i'm not gonna change 
 
 i can't get enough i can't go 
 
 i don't wanna be",Baseline,3,4,0
pop,"ripped denim, baby, ""howd"" you fit ""em"" ?   baby, dipped in venom, baby, ""killin"" ""em,""","ripped denim baby howd you fit em ?   baby dipped in venom baby killin em 
 but i was just a tipdrill 
 but i was a kid 
 you were mine 
 you were there 
 
 you never got me 
 you don't know what you got 
 you don't even know what you got 
 don't you know you don't care 
 don't you know i don't care 
 i don't wanna be with you 
 i don't wanna go in love anymore 
 i don't wanna know i don't wanna cry 
 i don't wanna be a murderer 
 i don't wanna be the one 
 and i just wanna be",Baseline,3,3,1
pop,"yo, i am such a dancehall queen   i think somebody painted these pants on me","yo i am such a dancehall queen   i think somebody painted these pants on me 
 i don't know if i asked you 
 oh i know i can make you see 
 you can make your heart sing 
 
 baby i can make you feel like a queen 
 i can love your body 
 
 i can be your medicine 
 girl 
 i can make your wish come true 
 i can make you feel so good 
 i can make you feel like i'm like a little 
 but i can provide around and i can have you 
 i can light you down 
 i can make you feel",Baseline,3,7,0
pop,"speaking in tongues   yabadibadibadada   voila, ""im"" killing thiscaca   call up lady gaga  ","speaking in tongues   yabadibadibadada   voila im killing thiscaca   call up lady gaga   
 and i ain't tryin to be cordial 
 
 i'm in the back of my life 
 i never saw the way i was in 
 i was living in a heart 
 i was a man who had me 
 
 you were my voice for the last time 
 you were the one that got away 
 
 and i know you were beautiful 
 you were the one who could make my heart 
 you were my only one who was spending the world 
 
 you are my sanctuary 
 you are my treasure 
",Baseline,3,7,0
pop,"yeah, as i stumble into the night   ""were"" touching, but i feel like you are","yeah as i stumble into the night   were touching but i feel like you are the best of me 
 i never knew my love wasn't meant to be 
 and i can't have you 
 
 when you come around 
 and i put you on my shoulder 
 you see me watching you 
 and then i know you 
 but i can't get enough 
 
 oh i can make you feel the same 
 i can make it alright 
 i will be your girl 
 i can make you feel so good 
 
 i will never let you go 
 i will always be your soldier 
 i'll be",Baseline,3,7,0
pop,watch this     these are my confessions   just when i thought i said all,"watch this     these are my confessions   just when i thought i said all i had to do was 
 i really need to get the chance to say 
 i said i couldn't wait for you 
 i had the way i could 
 i was so ungrateful to make you 
 now i'm paying and i just cannot get you 
 and i know i can get the busy 
 
 i can't wait to fight it 
 i know i know you're goin' down 
 i know you're a fool 
 i know you're not alone 
 you know what you need 
 just give me the truth 
 'cause i",Baseline,3,7,0
pop,"ooh ooh ooh, ooh ooh ooh   ooh ooh ooh, ooh ooh ooh   i lied,","ooh ooh ooh ooh ooh ooh   ooh ooh ooh ooh ooh ooh   i lied 
 ooh ooh ooh ooh ooh ooh ooh ooh 
 
 i do all the things i do 
 i like the way you move 
 you are the best thing i ever had 
 
 i don't want to wait for you 
 i don't wanna have to hear it 
 and i wanna be a little bit of love 
 
 so come on baby just take your love 
 baby don't go breaking my heart breaking my heart 
 'cause it's the only one i got 
 'cause it's the only one i got 
 the only",Baseline,3,7,0
pop,"""im"" walking uphill both ways, it hurts   i bury my heart here in this dirt","im walking uphill both ways it hurts   i bury my heart here in this dirt 
 
 i don't want to be a man 
 so here i am here 
 
 i am ready for you 
 i don't wanna be somebody 
 i don't wanna be where the party at 
 
 i just want to be the one to be the one you need 
 baby i need you to know me 
 i want you to know 
 
 i know i know i know i know you know 
 i know i know i know i know i know i know i know 
 i know i know i know",Baseline,3,1,0
pop,"whoa whoa, no whoa   whoa whoa, whoa oh     mmh, ""shes"" staring at me,","whoa whoa no whoa   whoa whoa whoa oh     mmh shes staring at me 
 
 i'm a genie on my own 
 
 i ain't never seen nobody no 
 
 no oh no i ain't trippin' 
 i ain't trippin' off this 
 i ain't trippin' i ain't trippin' 
 
 i ain't trippin' i ain't trippin' 
 i ain't trippin' crazy 
 'cause i ain't trippin' off with my friends 
 i ain't trippin' i ain't never had no 
 
 i ain't gon' be cooking how i need it 
 
 i want it i want it i want it i want it i want it i got it i",Baseline,3,5,0
pop,"i told, i told, i told myself again   ""im"" never running back on what i","i told i told i told myself again   im never running back on what i told this war 
 i'm going back to my best 
 
 i don't wanna be the prisoner of you 
 so i can smell you all the time 
 i don't wanna hear you say 
 i just wanna see you strip 
 i'ma take you into you 
 
 i ain't trying to be alright 
 i don't want to get a little more 
 i just wanna be with you 
 
 i wanna be a cowboy 
 
 i wanna be your guy 
 i wanna be your ateam 
 and your love 
 
 
",Baseline,3,1,0
pop,"""youre"" copycat, get back   ""im"" always on your mind   take a photograph like that","youre copycat get back   im always on your mind   take a photograph like that 
 i don't think i love you like i love you 
 i love you i love you i love you 
 i love you 
 but i guess you don't have time for me 
 i need you 
 
 one day i'll be there 
 i wanna be your babydoll 
 i wanna be your favorite 
 i wanna be your favorite 
 
 i wanna be your girl 
 i wanna be your girl 
 girl you got a good good girl 
 girl you got a good girl girl girl girl 
 girl girl girl girl",Baseline,3,3,1
pop,"bubble pop, bubble pop, bubble pop, bubble pop, bubble pop     you might think ""its""","bubble pop bubble pop bubble pop bubble pop bubble pop     you might think its 
 you know you ain't looking for a nigga wanna fuck 
 bitch fuck it i'm the man who produce it 
 
 you know i just want to be free 
 don't let me hear you say 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't let me down 
 don't",Baseline,3,5,0
pop,"check it out now   uh, check it out now   check it out now  ","check it out now   uh check it out now   check it out now   
 
 i want you to know that you need me to 
 i want you to know that i'm gonna be there 
 wanna be a cowboy 
 
 let me get you a little while 
 all i want is a little more it's a long time 
 
 i don't want to be the prisoner of your heart 
 and it makes you feel so good 
 and i can't take it anymore 
 
 i don't wanna stop 
 i just wanna look good for you 
 i just wanna look good for you good for",Baseline,3,7,0
pop,like a bitch out of order   like a bat out of hell   like a,"like a bitch out of order   like a bat out of hell   like a guy 
 i love the way you make it like a little 
 i love you like i love you 
 i love you baby i love you 
 but i guess you don't have time for me 
 i can't be myself 
 
 i know i know it feels so right 
 i know i can see it 
 i know i know i know i know i know i know i know i know i know i know i know i know i know 
 i know i know i know i know i know 
 i",Baseline,3,3,1
pop,"clap for her, clap for her   cause they don’t make ""em"" like her no more","clap for her clap for her   cause they don’t make em like her no more 
 and i could be a lot of you 
 i don't wanna be with you 
 
 i don't wanna be the one for you 
 baby i don't wanna be alone 
 i don't wanna be alone without you 
 i don't wanna be alone tonight 
 i just wanna be with you 
 
 all the way 
 i know you are the light 
 i am a blank 
 and i will you never know 
 i can tell you what i want 
 
 i know you were in my heart 
 i don't know",Baseline,3,4,0
pop,"""im"" so glad you made time to see me   ""hows"" life ? tell me, ""hows""","im so glad you made time to see me   hows life ? tell me hows 
 i wrote you a liar liar liar 
 you can be my sweetie 
 so if you don't have to go 
 maybe we can make it through 
 live it up live it up live it up 
 
 i don't want no more no more no more 
 i don't need you or my body 
 
 i'm not gon' let you get it a little bit 
 i'm a genie in a bottle a a a a a a a a a a a a a a a a queries pubalic f's xxxtttiiinnnna sufferin’ pepa a",Baseline,3,1,0
pop,"you ""shouldve"" been there   ""shouldve"" burst through the door   with that ""baby, ""im"" right","you shouldve been there   shouldve burst through the door   with that baby im right 
 
 i got a hole in my head 
 and i just wanna see you in the mirror 
 and i know you wanna be my way 
 i know that i'm alive 
 i know that i could be 
 i could be by your side 
 i could be your girl 
 i could be your girl 
 i could be your girl 
 i could be your girl girl 
 i could be your girl 
 
 i could be your man 
 i could have your love 
 i could have i could have a",Baseline,3,3,1
pop,"this song makes me wanna have sex in my car, uh     wham, bam !","this song makes me wanna have sex in my car uh     wham bam ! 
 
 you know i got a little bit of you 
 you know you know you know you know you know 
 strippin' kissin' 
 you know you know you know 
 strippin' kissin' 
 you know you know 
 you know you know 
 you know you know you know 
 strippin' kissin' it 
 girl you know you know it 
 
 i wanna be your ateam 
 i wanna be your ateam 
 your girl is your love 
 
 i wanna be your girl 
 you can be my insomnia 
 girl you can be",Baseline,3,3,1
pop,"""lets"" have some fun, this beat is sick   i wanna take a ride on your","lets have some fun this beat is sick   i wanna take a ride on your mind 
 i wanna see you wanna see me 
 i wanna be your body 
 i wanna be your body 
 
 i wanna be your body 
 that girl 
 that i got that i wanna be that 
 that girl that i love that 
 
 girl you gon' be troubeaux girl 
 you got me going crazy 
 you got me gone 
 you make me sick 
 you make me you make me 
 you make me make me wanna 
 you make me wanna sing tonight 
 you make me wanna sing 
 you",Baseline,3,6,0
pop,"shaking your head like ""its"" all wrong   before ""youre"" here, ""youre"" already gone   and","shaking your head like its all wrong   before youre here youre already gone   and you 
 he's a slut of the strangers 
 
 the day that i have 
 i am the only one 
 i have opened my eyes 
 and it's the last time 
 i don't want to be the crutch 
 
 so i don't wanna know what to do 
 and all the time i know what you want 
 and i know what you came to do 
 now bust it open let me see ya 
 let me see you see me get it 
 let me see let me see you know 
 
 and",Baseline,3,6,0
pop,"she said iz u iz or you ""aint""   iz u iz or iz u ""aint""","she said iz u iz or you aint   iz u iz or iz u aint 
 
 i know you wanna be a cowboy 
 so i'm not the one 
 i can't have a problem 
 i can't have you 
 i don't want you to know 
 
 don't you know you don't care 
 don't you know that you're toxic ? toxic toxic 
 'cause i'm addicted to you 
 
 i don't want to sleep without you 
 i don't wanna worry no more 
 i don't wanna lose you 
 i don't wanna hear you say 
 
 i just wanna be your babydoll 
 i wanna be the one",Baseline,3,3,1
pop,"i spend all my money   on a big, old fancy car   for these brighteyed","i spend all my money   on a big old fancy car   for these brighteyed 
 
 i don't know why i don't know i don't know 
 i don't know i don't know 
 
 i don't know why i got you anymore 
 i don't think i love you 
 i don't think i need you 
 i need you i need you 
 and i need you 
 
 i need you 
 i need you i need you 
 i need you 
 
 i need you right now 
 i need you to know 
 
 i don't know what to do 
 i don't know what to do 
",Baseline,3,7,0
pop,"once upon a time, you whispered softly in my ear   loving words and fairy tales","once upon a time you whispered softly in my ear   loving words and fairy tales 
 you can be the prettiest 
 
 the whole world's the bass and i'm in the back 
 
 and then we can make it out 
 
 you say what you want to seecret 
 i'm gonna look like you 
 i don't care i don't care 
 i don't care i don't care 
 i don't wanna talk anymore 
 don't give up my love 
 i don't wanna talk about it 
 i don't wanna love you 
 i don't wanna lose you in my mind 
 i don't wanna go with you 
 
 yeah",Baseline,3,1,0
pop,"i see trees of green, red roses too   i see them bloom for me and","i see trees of green red roses too   i see them bloom for me and i am i 
 i want you to know that i want you to know 
 i want you to know 
 i want you to know 
 
 i want you to know you want me 
 i want you to know 
 i want you to know 
 
 i want you to know 
 i want you to know 
 i want you to know 
 i want you to know 
 i want you to know 
 i want you to know 
 
 oh oh oh 
 
 i don't know what i came from",Baseline,3,7,0
pop,oho oho oh oho oho   ba da ba bum   oho oho oh oho oho,"oho oho oh oho oho   ba da ba bum   oho oho oh oho oho ? 
 i'm like a i'm cold gypsy gypsy gypsy 
 i'm sorry 
 i'm cold i'm on fire 
 i'm on fire 
 i'm on fire 
 fireball 
 i'm flying on this 
 
 my sugar is a flickering 
 you can't catch me now 
 
 i was on the sky 
 i was on the road 
 i was the only one i knew 
 the only one i had 
 i was born the only one for you 
 
 i know you don't know 
 don't you know i don't know 
 
 i",Baseline,3,6,0
pop,"""im"" five years old, ""its"" getting cold, ""ive"" got my big coat on   i hear","im five years old its getting cold ive got my big coat on   i hear the secrets 
 hopping on the dash of the world i find you 
 i know i can't be there for you 
 
 i keep on doing 
 you don't have to be downhearted 
 you don't have to be afraid 
 why don't you be my girlfriend ? 
 you don't have to call me 
 
 don't you worry 
 you know that you love me 
 i love you too 
 but you don't have to call 
 but i don't think i need you 
 i can't get there 
 
 there's nothing else i",Baseline,3,7,0
pop,"ooh, la, la, lalalala   ooh, la, la, lalalala     when the lights go down","ooh la la lalalala   ooh la la lalalala     when the lights go down 
 get me in the zone 
 and you know that i still do it 
 
 if i could be your girl 
 we'd have this could be the last time 
 
 i know you want me 
 you know i know you know 
 
 i know i know i know i know you know 
 i know i know i know i know i know i know i know i know 
 i know i know i know 
 i know i know i know i know 
 i know i know i know i know",Baseline,3,7,0
rb,"i remember like it was yesterday   we were over ""gwens""   and we was trying","i remember like it was yesterday   we were over gwens   and we was trying to run 
 
 i was a hustler and player i was on a love 
 i was never caught in the garden 
 that the love that comes in the sea 
 of the good world 
 our love is blazing 
 and i know you'll always be 
 
 i will always be there 
 
 i will be the one you gave me 
 
 i can see the end of the time 
 of the streets of the moon 
 of the night 
 
 now the world is the same 
 it will be forever",Baseline,4,7,0
rb,"tell me how you been   well, ""its"" so good to be ""seein"" you again  ","tell me how you been   well its so good to be seein you again   
 it took me to ask you in my heart 
 i can't take no more 
 i won't let you go 
 i can't let her go 
 i don't know what to do 
 
 i know i know the way you wanna do 
 the way you treat me 
 i wanna be the one you need 
 you know you want me to be 
 you know you know 
 i wanna be your boy 
 i wanna run run 
 smash to you 
 
 i wanna be your main 
 
 i wanna be",Baseline,4,7,0
rb,"yeah, mmm, yeah   do you know that some folks know about it, some ""dont""  ","yeah mmm yeah   do you know that some folks know about it some dont   
 you know that 
 
 
 i said i'm the one 
 
 i don't wanna do wrong 
 
 i don't wanna do it 
 can't stand it 
 i need anything 
 i don't need no other 
 and i want it 
 and i don't need it i need it 
 i just wanna do it 
 i ain't got you baby 
 i got you babe i got you babe 
 i got you babe i got you babe 
 i got you babe i got you babe 
 i got you babe i got",Baseline,4,7,0
rb,walk in my shoes   this hurt inside is too much for me   just walk,"walk in my shoes   this hurt inside is too much for me   just walk in the sky 
 and i guess i have that love we had 
 and i know that i had a dream of mine 
 i believe in you and me 
 i believe in you 
 i will always be 
 
 i will always be the one i will 
 
 i will always be there 
 
 i will be there to be the one 
 i will be there 
 i will be your shelter 
 
 oh yeah oh yeah 
 the way you say that i'm not going 
 but i got to be",Baseline,4,7,0
rb,"once upon a time was a dream that sounded crazy baby   in fairytales of mine,","once upon a time was a dream that sounded crazy baby   in fairytales of mine 
 you got a lot of nerve 
 but i know that i could be with you 
 you were praying to be with you 
 i'll be there to be there 
 i'll be there to comfort you 
 i'll be there to comfort you 
 
 i know you can make me feel so good 
 you can make me feel like a lady baby i know you're ready 
 i know you're jealous 
 i know i'm gonna make you feel like a cigarette 
 
 take my heart what i'm gonna do 
 i can't wait",Baseline,4,7,0
rb,"listen everybody, especially you girls   is it right to be left alone   when the","listen everybody especially you girls   is it right to be left alone   when the headlines 
 in the basement of the gun of the night 
 i don't know what i know 
 and i know that i can do 
 
 you know i know 
 that i love you 
 
 i love you i love you 
 i love you i love you i love you 
 i love you i love you 
 i love you 
 i love you i love you 
 sha la la la means 
 sha la la means i love you 
 i love you yes i do 
 yes i do 
 i",Baseline,4,7,0
rb,"oh, oh, yeah   ooh my mercy     ooh, how i remember daddy   he","oh oh yeah   ooh my mercy     ooh how i remember daddy   he 
 i looked at my i was standing on the street 
 and i was so young to you 
 
 i knew i didn't do 
 i would never let you go 
 i would be the one to be the one to be your friend 
 
 i wonder who's you know your love 
 and i'll be around with you 
 i will always be a very time 
 i can see you in my arms 
 and i can see your face 
 i can see your face 
 i can see your face 
 and",Baseline,4,7,0
rb,"""its"" summertime and the living is easy   fish are jumping and the cotton is high","its summertime and the living is easy   fish are jumping and the cotton is high the camera 
 beyoncé vo: orgasm heightened heightened heightened heightened 
 beyoncé vo: the nail i don't need 
 cut to a closeup of a beyoncé’s 
 male voice vo: 
 you know i feel 
 and i can't let you go 
 i know you're working hard 
 i can't help myself 
 i can't stand myself 
 i can't let her get away 
 i can't get next to you 
 i don't know what i'm gonna do 
 
 and i won't do anything 
 i don't know what it is 
 i'm gonna make it anyway",Baseline,4,5,0
